vehicle_id,driver_id,vehicle_model,vehicle_year,engine_cc,transmission_type,odometer_km,last_service_km,current_mileage,daily_distance_km,city_driving_percent,highway_driving_percent,driving_style,ac_usage_percent,fuel_price,fuel_type_before,e20_usage_percent,temperature,traffic_level,region,e20_mileage,user_reported_e20_mileage
VH40470,DR40470,Hyundai Exter,2018,1199,Manual,77314,2939,17.39,14.9,71,29,Moderate,82,105.46,E10 Blend,91,32,High,Tamil Nadu,16.31,15.8
VH40471,DR40471,Hyundai Verna,2019,1451,Manual,67635,310,17.96,30.9,51,49,Moderate,17,100.54,E10 Blend,15,19,Medium,Chhattisgarh,17.88,17.5
VH40472,DR40472,Tata Harrier,2017,2982,Automatic,86787,609,8,15.3,78,22,Moderate,56,107.95,Petrol (E0),45,24,High,Kerala,6.99,6.1
VH40473,DR40473,Hyundai Alcazar,2011,2184,Manual,136921,5096,12.89,30.9,51,49,Moderate,82,101.73,E10 Blend,72,25,Medium,Punjab,12.07,12.5
VH40474,DR40474,Maruti Suzuki Dzire,2012,1498,Manual,135267,867,12.91,49.9,68,32,Aggressive,56,111.57,E10 Blend,52,24,Medium,Karnataka,12.17,12.4
VH40475,DR40475,Kia Carens,2016,1198,Manual,96551,1419,19.39,38.6,85,15,Calm,61,98.2,Petrol (E0),80,36,Medium,Gujarat,18.2,17.6
VH40476,DR40476,Hyundai i20,2019,999,Manual,68628,9500,19.09,7.9,89,11,Moderate,25,107.08,Petrol (E0),63,31,Medium,Bihar,18.33,17.2
VH40477,DR40477,Maruti Suzuki Eeco,2024,799,Automatic,19655,9500,19.86,27,47,53,Aggressive,24,106.98,E10 Blend,76,11,Medium,Bihar,18.64,18.1
VH40478,DR40478,Maruti Suzuki Ertiga,2019,1497,Manual,70087,9500,14.16,17.9,77,23,Aggressive,87,98.5,Petrol (E0),36,19,Medium,Uttarakhand,14.12,13.4
VH40479,DR40479,Renault Triber,2024,1373,Manual,19141,9500,18.26,10.6,58,42,Aggressive,27,104.85,E10 Blend,35,22,Low,Assam,17.28,17.4
VH40480,DR40480,Maruti Suzuki Dzire,2021,1199,Manual,50824,3385,19.3,86.2,43,57,Moderate,73,107.6,E10 Blend,81,31,Medium,Bihar,17.85,17.7
VH40481,DR40481,Mahindra Bolero,2021,2198,Manual,48085,4103,14.38,5,72,28,Moderate,79,108.06,Petrol (E0),24,27,Medium,Tamil Nadu,14.38,14.1
VH40482,DR40482,Mahindra Marazzo,2010,1497,Manual,159307,155,14.41,6.8,61,39,Aggressive,81,111.56,Petrol (E0),43,26,Low,Maharashtra,13.39,12.3
VH40483,DR40483,Tata Tiago,2010,799,Manual,156596,2230,20.73,14.3,60,40,Calm,47,95.69,E10 Blend,39,21,Low,Uttarakhand,19.55,19.6
VH40484,DR40484,Toyota Glanza,2019,1000,Manual,66997,4803,20.36,23.6,51,49,Moderate,79,100.48,E10 Blend,26,14,Medium,Uttar Pradesh,19.71,19.7
VH40485,DR40485,Maruti Suzuki Celerio,2011,1000,Manual,143714,2590,19.17,30.6,29,71,Moderate,85,117.08,E10 Blend,64,35,Medium,Rajasthan,18.7,18.5
VH40486,DR40486,Hyundai Verna,2014,1197,Manual,116154,3401,12.72,14,68,32,Aggressive,76,101.43,E10 Blend,61,24,High,Gujarat,12.48,12.3
VH40487,DR40487,Maruti Suzuki Eeco,2020,1000,Manual,56696,1367,21.99,33.4,24,76,Calm,78,109.53,E10 Blend,45,34,High,Maharashtra,21.89,21.2
VH40488,DR40488,Hyundai Grand i10 Nios,2024,1197,Automatic,20132,8192,17.56,35.6,51,49,Aggressive,34,109.04,Petrol (E0),43,32,Low,Bihar,17.03,15.6
VH40489,DR40489,Tata Tiago,2011,799,Manual,145015,3767,16.24,44.6,32,68,Aggressive,44,114.07,Petrol (E0),14,29,Medium,Maharashtra,16.24,16.2
VH40490,DR40490,Maruti Suzuki Fronx,2018,1373,Automatic,79891,7807,12.67,24.6,100,0,Aggressive,87,105.6,Petrol (E0),2,34,Medium,Tamil Nadu,12.67,12.67
VH40491,DR40491,Maruti Suzuki XL6,2024,1198,Manual,16392,315,21.06,25.9,51,49,Calm,81,101.07,E10 Blend,64,33,High,Chhattisgarh,19.98,20
VH40492,DR40492,Maruti Suzuki XL6,2024,1373,Automatic,25285,1332,13.36,38.9,99,1,Aggressive,80,107.5,E10 Blend,56,42,High,Bihar,12.93,12.3
VH40493,DR40493,Skoda Slavia,2018,1199,Manual,78919,2023,17.93,35.3,46,54,Moderate,20,99.31,Petrol (E0),45,38,High,Chhattisgarh,16.97,17.5
VH40494,DR40494,Maruti Suzuki Fronx,2013,1451,Automatic,130597,1294,13.57,35.4,30,70,Aggressive,80,115,E10 Blend,53,33,Medium,West Bengal,13.51,13.57
VH40495,DR40495,Tata Safari,2015,2184,Manual,110241,7338,12.22,28.2,40,60,Moderate,19,110.17,Petrol (E0),23,27,High,Bihar,12.11,11.5
VH40496,DR40496,Tata Tigor,2020,1199,Manual,62660,2724,20.33,42.8,31,69,Moderate,68,109.75,Petrol (E0),84,28,Medium,Maharashtra,19.51,18.7
VH40497,DR40497,Maruti Suzuki Brezza,2023,1373,Manual,32235,4284,19.96,34.9,21,79,Moderate,97,112.33,E10 Blend,68,26,High,Kerala,19.23,18.1
VH40498,DR40498,Maruti Suzuki XL6,2018,1199,Manual,82747,2798,21.23,59,53,47,Moderate,34,112.84,Petrol (E0),26,23,Medium,Karnataka,20.91,20.5
VH40499,DR40499,Maruti Suzuki S-Presso,2016,799,Manual,99184,1039,20.53,34.5,54,46,Calm,66,99.94,E10 Blend,23,31,High,Uttar Pradesh,20.29,19.8
VH40500,DR40500,Maruti Suzuki Dzire,2014,1373,Manual,115201,1926,17.05,58.8,61,39,Moderate,65,114.63,E10 Blend,72,31,Medium,Madhya Pradesh,16.45,15.6
VH40501,DR40501,Maruti Suzuki Alto K10,2015,799,Automatic,101806,7811,16.48,14.9,47,53,Aggressive,45,106.79,Petrol (E0),6,29,Medium,Tamil Nadu,15.79,15.3
VH40502,DR40502,Tata Nexon,2016,1498,Manual,91504,3774,15.51,33.4,55,45,Moderate,71,105.54,E10 Blend,68,37,High,Uttar Pradesh,15.05,14.5
VH40503,DR40503,Maruti Suzuki Celerio,2020,999,Automatic,50338,245,17.05,25,69,31,Aggressive,85,102.08,Petrol (E0),48,29,Low,Chhattisgarh,16.92,16.4
VH40504,DR40504,Maruti Suzuki Dzire,2014,1373,Automatic,122327,6850,15.84,12.3,38,62,Calm,50,119.16,Petrol (E0),85,33,High,Madhya Pradesh,15.73,15.8
VH40505,DR40505,Maruti Suzuki Fronx,2017,1197,Manual,91120,3820,19.33,40.5,48,52,Moderate,61,109.92,Petrol (E0),40,28,Medium,Maharashtra,18.56,17.3
VH40506,DR40506,Maruti Suzuki Baleno,2024,1197,Manual,19349,2014,21.15,87.7,35,65,Aggressive,45,116.48,Petrol (E0),48,32,Low,Madhya Pradesh,20.9,21.1
VH40507,DR40507,Hyundai Santro,2024,799,Manual,26860,2885,20.98,5,63,37,Moderate,69,106.82,E10 Blend,16,29,Medium,Odisha,20.72,20.98
VH40508,DR40508,Maruti Suzuki WagonR,2023,799,Automatic,28151,1256,21.5,67.2,58,42,Calm,77,101.64,E10 Blend,58,31,High,Delhi,20.62,20.9
VH40509,DR40509,Maruti Suzuki Brezza,2026,1498,Automatic,3879,322,19.31,5,34,66,Calm,82,114.71,E10 Blend,68,37,High,West Bengal,18.05,17.9
VH40510,DR40510,Maruti Suzuki Fronx,2020,1497,Manual,60528,1629,18.88,43.6,83,17,Calm,65,110.66,Petrol (E0),50,27,High,Maharashtra,18.57,18.7
VH40511,DR40511,Hyundai Aura,2014,1197,Manual,105902,2377,17.32,34.1,64,36,Calm,48,114.25,Petrol (E0),22,27,High,Karnataka,16.96,16.7
VH40512,DR40512,Volkswagen Virtus,2017,1498,Manual,81820,4713,17.62,54.3,77,23,Moderate,92,112.32,Petrol (E0),48,33,Medium,Maharashtra,17.32,17.5
VH40513,DR40513,Toyota Urban Cruiser Hyryder,2020,2198,Automatic,66456,9500,10.71,61.3,58,42,Aggressive,98,102.59,Petrol (E0),63,34,Medium,Punjab,9.76,10.1
VH40514,DR40514,Maruti Suzuki Fronx,2010,1497,Manual,149208,5685,11.92,20.1,65,35,Moderate,76,108.8,Petrol (E0),55,20,High,Tamil Nadu,11.37,10.4
VH40515,DR40515,Hyundai Venue,2018,1497,Manual,73900,5984,15.48,24.3,42,58,Aggressive,55,115.62,Petrol (E0),35,24,Low,Telangana,15.11,14.7
VH40516,DR40516,Kia Sonet,2023,1373,Manual,23045,3251,20.76,53.2,84,16,Moderate,29,105.73,E10 Blend,33,29,Low,Odisha,20.67,19.9
VH40517,DR40517,Maruti Suzuki Ertiga,2019,2184,Manual,69208,5521,14.82,27.3,40,60,Moderate,70,109.81,E10 Blend,34,15,Medium,Odisha,14.54,13.8
VH40518,DR40518,Citroen C3,2012,1451,Manual,131675,1935,15.93,23.4,78,22,Moderate,35,107.61,E10 Blend,42,33,Medium,Tamil Nadu,15.65,15
VH40519,DR40519,Tata Punch,2014,1000,Automatic,113303,3198,18.44,34.9,33,67,Calm,86,102.96,Petrol (E0),15,33,High,Chhattisgarh,18.12,17.7
VH40520,DR40520,Hyundai Venue,2010,1497,Manual,149801,801,18.13,37.1,57,43,Calm,59,103.5,Petrol (E0),59,21,Medium,Bihar,17.8,17.7
VH40521,DR40521,Maruti Suzuki Fronx,2011,1497,Manual,145688,2551,18.03,56.8,79,21,Calm,47,95.29,E10 Blend,56,20,Low,Uttarakhand,16.81,16.7
VH40522,DR40522,Mahindra Marazzo,2018,1498,Manual,71082,2604,18.93,21.1,51,49,Calm,73,105.2,Petrol (E0),35,21,Medium,Uttar Pradesh,18.32,17.7
VH40523,DR40523,Maruti Suzuki XL6,2025,1373,Manual,500,5554,19.5,18,56,44,Moderate,30,113.55,Petrol (E0),27,33,Medium,Madhya Pradesh,19.12,18.9
VH40524,DR40524,Hyundai Creta,2014,2179,Automatic,114527,2251,11.27,7.9,79,21,Moderate,57,105.57,E10 Blend,66,30,Medium,Odisha,10.6,10.9
VH40525,DR40525,Hyundai Alcazar,2021,2179,Manual,46367,8422,14.19,11.3,48,52,Aggressive,28,99.58,E10 Blend,67,31,Medium,Uttar Pradesh,13.56,13.2
VH40526,DR40526,Toyota Fortuner,2021,2393,Manual,43169,1721,13.65,21.5,41,59,Aggressive,44,93.13,Petrol (E0),53,34,Medium,Uttarakhand,13.33,13.1
VH40527,DR40527,Maruti Suzuki Dzire,2017,1373,Manual,86268,5246,16.73,31.2,83,17,Moderate,14,107.7,E10 Blend,30,20,Medium,Karnataka,16.59,16.2
VH40528,DR40528,Mahindra XUV700,2012,2755,Automatic,130921,50,8,52.2,23,77,Aggressive,89,112.61,Petrol (E0),68,26,High,Karnataka,7.53,7.6
VH40529,DR40529,Maruti Suzuki Dzire,2022,1248,Automatic,43637,983,18.24,22.1,46,54,Aggressive,38,112.24,Petrol (E0),41,25,Low,Maharashtra,17.77,18
VH40530,DR40530,Maruti Suzuki Alto K10,2011,1000,Automatic,144427,5132,16.65,24.1,95,5,Moderate,28,101.91,E10 Blend,81,17,Low,Uttar Pradesh,15.78,15.5
VH40531,DR40531,Maruti Suzuki XL6,2015,1497,Manual,102591,107,17.42,16.6,27,73,Moderate,93,99.88,Petrol (E0),27,27,Medium,Gujarat,17.02,16.8
VH40532,DR40532,Tata Tigor,2013,1198,Manual,116616,1731,20.37,49.6,66,34,Calm,37,111.32,E10 Blend,91,25,Low,Karnataka,18.86,18.9
VH40533,DR40533,Maruti Suzuki Dzire,2013,1497,Manual,121482,6610,18.26,49,40,60,Moderate,32,108.23,E10 Blend,59,29,Medium,Tamil Nadu,17.53,18.1
VH40534,DR40534,Kia Sonet,2013,1248,Automatic,125347,2425,17.63,70.1,61,39,Calm,67,113.96,E10 Blend,38,24,High,Rajasthan,17.48,17.6
VH40535,DR40535,Mahindra Bolero Neo,2023,1497,Manual,30211,8415,19.14,39.9,48,52,Moderate,86,112.08,Petrol (E0),38,30,Low,Kerala,18.76,18.9
VH40536,DR40536,Hyundai Grand i10 Nios,2011,1197,Manual,146442,2330,15.37,41.8,75,25,Calm,57,113.24,Petrol (E0),13,22,High,Madhya Pradesh,15.31,15.37
VH40537,DR40537,Honda Elevate,2016,1198,Manual,92580,2498,18.34,38.5,54,46,Moderate,60,112.94,E10 Blend,17,28,Low,Karnataka,18.19,18.1
VH40538,DR40538,Hyundai Aura,2019,998,Automatic,67643,2932,15.03,49.5,47,53,Aggressive,21,114.52,E10 Blend,74,40,High,West Bengal,14.17,14.4
VH40539,DR40539,Maruti Suzuki Ertiga,2015,1997,Manual,103286,8458,11.86,39.3,79,21,Aggressive,57,110.6,Petrol (E0),86,27,Medium,Maharashtra,10.92,10.4
VH40540,DR40540,Hyundai Alcazar,2019,2694,Manual,73460,9500,12.28,33.2,60,40,Moderate,58,90.5,Petrol (E0),69,13,Medium,Uttarakhand,11.49,12
VH40541,DR40541,Mahindra Scorpio-N,2020,1498,Manual,61094,119,21.69,64.2,34,66,Calm,50,107,E10 Blend,65,34,Medium,Tamil Nadu,20.51,19.7
VH40542,DR40542,Maruti Suzuki Alto K10,2023,1000,Manual,27719,50,19.24,7.7,79,21,Moderate,78,111.47,E10 Blend,65,34,High,Maharashtra,19.24,18.9
VH40543,DR40543,Nissan Magnite,2011,1497,Automatic,143849,1932,11.82,34,46,54,Aggressive,87,105.19,Petrol (E0),20,18,Medium,Uttar Pradesh,11.82,11.7
VH40544,DR40544,Hyundai Exter,2024,1373,Manual,17825,459,20.99,37.3,57,43,Moderate,51,102.08,E10 Blend,62,40,Medium,Delhi,20.82,20.5
VH40545,DR40545,Nissan Magnite,2017,1498,Manual,76675,1514,17.64,50.4,43,57,Moderate,82,108.02,E10 Blend,9,22,Medium,Maharashtra,17.18,17.3
VH40546,DR40546,Hyundai Venue,2016,1199,Manual,94409,5518,21.28,17.2,35,65,Calm,34,109.8,Petrol (E0),65,28,Medium,Maharashtra,20.18,18.9
VH40547,DR40547,Maruti Suzuki S-Presso,2025,999,Manual,10879,3268,20.45,48.9,47,53,Moderate,84,112.48,E10 Blend,57,48,High,Rajasthan,19.72,19.6
VH40548,DR40548,Hyundai Grand i10 Nios,2012,1197,Manual,138351,9500,15.54,54.3,67,33,Moderate,52,106.99,E10 Blend,35,23,High,Tamil Nadu,14.51,14.5
VH40549,DR40549,Hyundai Creta,2024,2198,Manual,14788,2187,17.23,43.1,55,45,Moderate,70,115.16,Petrol (E0),28,25,Low,West Bengal,17.23,17.2
VH40550,DR40550,Hyundai Aura,2016,1197,Manual,93766,8263,18.67,18.5,71,29,Calm,90,113.23,Petrol (E0),41,22,Medium,Maharashtra,17.88,17.4
VH40551,DR40551,Kia Carens,2019,1373,Manual,74968,5837,18.49,21.5,45,55,Calm,63,100.56,Petrol (E0),61,26,High,Uttar Pradesh,17.62,17.3
VH40552,DR40552,Skoda Slavia,2018,1451,Manual,79134,4969,16.93,39.7,84,16,Moderate,38,99.44,E10 Blend,28,30,Medium,Punjab,16.23,16.4
VH40553,DR40553,Hyundai Grand i10 Nios,2013,1000,Manual,123130,3351,17.44,45.3,65,35,Moderate,51,102.86,Petrol (E0),54,27,High,Gujarat,16.04,16.4
VH40554,DR40554,Hyundai Santro,2024,998,Automatic,16340,1109,21.89,13,78,22,Calm,53,109.03,Petrol (E0),63,24,Medium,Maharashtra,20.64,20.3
VH40555,DR40555,Hyundai i20,2015,799,Manual,100932,567,16.41,19.4,81,19,Aggressive,76,100.6,E10 Blend,24,30,Medium,Uttar Pradesh,15.8,15.2
VH40556,DR40556,Volkswagen Taigun,2017,1451,Manual,84429,7097,19.01,43.4,76,24,Calm,30,110.23,E10 Blend,65,19,Medium,Odisha,17.61,17.5
VH40557,DR40557,Hyundai Santro,2023,1197,Manual,30265,571,18.39,61.8,83,17,Moderate,61,118,E10 Blend,45,35,High,Rajasthan,17.58,17.8
VH40558,DR40558,Hyundai Verna,2011,1498,Manual,147123,844,17.15,67.8,37,63,Moderate,68,110.71,Petrol (E0),21,15,Medium,Maharashtra,16.69,17.1
VH40559,DR40559,Tata Harrier,2014,2198,Manual,116302,1577,11.36,51,12,88,Aggressive,73,99.27,Petrol (E0),20,24,High,Assam,11.36,11.36
VH40560,DR40560,Kia Sonet,2024,1199,Automatic,17001,2112,14.95,44.6,76,24,Aggressive,39,114.08,E10 Blend,70,25,High,Karnataka,14.24,13.9
VH40561,DR40561,Maruti Suzuki Brezza,2019,1248,Manual,63110,1928,20.6,19,63,37,Moderate,54,109.84,E10 Blend,35,31,Low,Tamil Nadu,20.1,20.3
VH40562,DR40562,Tata Tiago,2024,1000,Manual,23824,2226,22.12,10.6,61,39,Moderate,45,116.18,Petrol (E0),26,32,Low,Madhya Pradesh,21.7,22
VH40563,DR40563,Hyundai Aura,2020,1197,Automatic,51341,905,18.43,25.1,78,22,Calm,68,114.78,Petrol (E0),81,39,High,Rajasthan,17.69,17.6
VH40564,DR40564,Maruti Suzuki S-Presso,2012,1000,Automatic,142887,685,14.83,11.4,52,48,Aggressive,51,102.26,E10 Blend,58,32,Medium,Delhi,14.83,14
VH40565,DR40565,Renault Kwid,2023,1000,Automatic,16130,1677,18.07,32.5,57,43,Aggressive,80,98.64,Petrol (E0),31,28,Medium,Assam,17.5,16.9
VH40566,DR40566,Maruti Suzuki Ertiga,2012,2755,Automatic,130749,506,9.15,16.4,59,41,Moderate,40,98.42,E10 Blend,46,33,Medium,Punjab,9.1,8.3
VH40567,DR40567,Tata Punch,2014,1197,Manual,120474,227,14.85,33.9,84,16,Aggressive,60,114.72,Petrol (E0),77,29,Medium,Karnataka,14.41,14.8
VH40568,DR40568,Maruti Suzuki Dzire,2015,1451,Manual,108784,2791,15.98,19.7,61,39,Moderate,38,106.55,E10 Blend,62,30,Medium,Odisha,15.53,15.4
VH40569,DR40569,Hyundai Verna,2019,1498,Manual,68634,5405,18.5,50.4,54,46,Calm,82,109.26,Petrol (E0),30,22,High,Tamil Nadu,18.2,17.4
VH40570,DR40570,Tata Tiago,2021,799,Manual,49479,4551,18.41,5,91,9,Moderate,82,110,E10 Blend,63,35,High,Rajasthan,17.61,17.8
VH40571,DR40571,Maruti Suzuki WagonR,2012,799,Automatic,136317,1745,19.33,33.4,87,13,Calm,69,111.45,Petrol (E0),47,26,Medium,Karnataka,18.91,18.4
VH40572,DR40572,Maruti Suzuki S-Presso,2020,1197,Manual,57256,9500,16.5,27.2,48,52,Aggressive,36,108.09,Petrol (E0),1,19,Medium,Bihar,16.27,16.5
VH40573,DR40573,Tata Tigor,2025,1451,Automatic,6708,751,21.22,17.4,17,83,Calm,39,99.53,Petrol (E0),6,19,High,Assam,21.08,20.6
VH40574,DR40574,Hyundai Aura,2016,1000,Manual,88763,1344,23.5,7.4,33,67,Calm,59,109.25,Petrol (E0),31,17,Low,Bihar,22.62,22.6
VH40575,DR40575,Maruti Suzuki Eeco,2011,998,Manual,139904,3349,15.34,15.6,41,59,Aggressive,66,114.34,E10 Blend,44,20,Medium,West Bengal,15.32,15.3
VH40576,DR40576,Kia Sonet,2012,1373,Manual,130611,6266,14.9,27.1,57,43,Moderate,76,109.88,Petrol (E0),13,22,High,Kerala,14.46,13.8
VH40577,DR40577,Hyundai Alcazar,2026,2179,Manual,623,3531,14.5,5,66,34,Aggressive,14,111.14,E10 Blend,45,20,Medium,Maharashtra,14.5,14.3
VH40578,DR40578,Hyundai Santro,2019,998,Manual,63701,2742,21.88,43.3,63,37,Calm,53,118.2,Petrol (E0),35,31,Medium,Telangana,21.29,21.5
VH40579,DR40579,Kia Seltos,2019,2179,Manual,71374,4159,16.43,39.4,10,90,Moderate,58,116.01,Petrol (E0),42,29,Medium,Rajasthan,16.25,16.1
VH40580,DR40580,Maruti Suzuki Fronx,2025,1198,Manual,8280,1236,23.04,17.1,40,60,Calm,36,113.84,E10 Blend,91,29,Medium,West Bengal,21.61,21.3
VH40581,DR40581,Honda Amaze,2013,1197,Manual,119914,3178,18.53,32.9,55,45,Moderate,72,103.12,Petrol (E0),46,36,Low,Chhattisgarh,17.89,18.4
VH40582,DR40582,Tata Safari,2019,2982,Manual,68513,1023,10.27,52.6,91,9,Moderate,80,111.7,E10 Blend,91,30,Medium,Telangana,9.74,9.3
VH40583,DR40583,Volkswagen Taigun,2011,1199,Manual,143497,1479,18.55,45.9,50,50,Moderate,38,95.99,Petrol (E0),45,26,Low,Uttarakhand,17.74,17.9
VH40584,DR40584,Maruti Suzuki WagonR,2022,1000,Automatic,39573,2527,20.56,26.9,59,41,Calm,39,103.47,Petrol (E0),23,29,Medium,Gujarat,20.18,20.3
VH40585,DR40585,Tata Tigor,2018,1198,Manual,77947,5132,18.01,43.8,94,6,Calm,85,102.69,Petrol (E0),43,43,Medium,Delhi,18.01,17.9
VH40586,DR40586,Hyundai Alcazar,2014,2184,Manual,109982,6346,12.21,29.1,13,87,Aggressive,92,114.2,Petrol (E0),58,35,Medium,Rajasthan,11.9,11.1
VH40587,DR40587,Honda Elevate,2015,1198,Manual,109765,358,17.36,45.2,39,61,Moderate,79,112.43,Petrol (E0),37,20,High,Madhya Pradesh,17.36,17.36
VH40588,DR40588,Hyundai Venue,2013,1198,Automatic,118968,111,14.51,23.8,65,35,Aggressive,62,111.94,Petrol (E0),94,29,Medium,Odisha,13.85,12.5
VH40589,DR40589,Hyundai Exter,2013,1497,Manual,125854,5465,12.56,6.8,53,47,Aggressive,45,103.53,Petrol (E0),93,35,High,Gujarat,11.29,11.7
VH40590,DR40590,Maruti Suzuki Brezza,2026,1199,Manual,500,1017,20.33,19.3,90,10,Moderate,50,111.28,E10 Blend,67,28,Low,West Bengal,19.51,19.5
VH40591,DR40591,Renault Triber,2018,1498,Manual,80881,544,20.37,37.4,22,78,Calm,54,108.94,Petrol (E0),76,29,Medium,Bihar,19.49,18.8
VH40592,DR40592,Hyundai i20,2022,1197,Automatic,40294,1880,18.08,46,84,16,Moderate,95,111.4,E10 Blend,30,20,Low,Madhya Pradesh,17.69,18
VH40593,DR40593,Honda Amaze,2017,1197,Automatic,90607,1426,17.6,48.2,57,43,Moderate,73,107.55,Petrol (E0),60,35,Medium,Odisha,16.86,16.4
VH40594,DR40594,Maruti Suzuki Brezza,2020,1373,Manual,53810,5949,21.74,54.2,43,57,Calm,93,106.3,Petrol (E0),73,26,Medium,Kerala,20.06,19.5
VH40595,DR40595,Hyundai Verna,2022,1197,Manual,40457,3102,21.55,30.1,23,77,Moderate,63,113.76,Petrol (E0),78,31,Medium,West Bengal,20.58,20.8
VH40596,DR40596,Maruti Suzuki Brezza,2020,1497,Automatic,46535,1124,15.48,24.3,56,44,Aggressive,19,100.23,E10 Blend,44,19,Medium,Assam,15.16,15.2
VH40597,DR40597,Mahindra Bolero,2026,2179,Manual,500,1477,16.1,35.3,55,45,Moderate,61,116.11,Petrol (E0),71,32,High,West Bengal,15.28,15.8
VH40598,DR40598,Tata Tiago,2020,1197,Automatic,55317,639,19.32,23.3,62,38,Moderate,93,107.38,Petrol (E0),41,30,Low,Tamil Nadu,19.04,18.8
VH40599,DR40599,Maruti Suzuki Ertiga,2013,2184,Manual,123818,444,12.5,67.4,53,47,Moderate,55,109.62,E10 Blend,27,18,High,Maharashtra,12.26,12
VH40600,DR40600,Renault Triber,2010,1373,Manual,155835,3521,13.6,41.4,84,16,Moderate,33,100.3,E10 Blend,42,23,High,Delhi,13.23,12.5
VH40601,DR40601,Hyundai Alcazar,2016,2179,Automatic,90361,4229,12.58,5,65,35,Calm,82,104.44,Petrol (E0),87,41,High,Gujarat,12.03,12.3
VH40602,DR40602,Maruti Suzuki Fronx,2016,1498,Automatic,87954,2015,15.74,33.9,29,71,Aggressive,33,101.57,Petrol (E0),41,29,Low,Chhattisgarh,15.62,15.7
VH40603,DR40603,Maruti Suzuki Baleno,2019,1197,Manual,61469,53,18.97,17.6,38,62,Calm,70,102.27,Petrol (E0),69,27,High,Uttar Pradesh,17.9,18
VH40604,DR40604,Maruti Suzuki XL6,2021,1497,Manual,50004,2897,15.58,12.9,59,41,Aggressive,73,110.57,E10 Blend,46,28,Medium,Tamil Nadu,15.32,15
VH40605,DR40605,Tata Nexon,2018,1373,Manual,76105,3072,15.84,25.1,74,26,Moderate,89,113.05,E10 Blend,40,33,High,Maharashtra,15.63,15.2
VH40606,DR40606,Maruti Suzuki Celerio,2024,1197,Automatic,22225,752,19.86,65.1,36,64,Aggressive,65,111.01,Petrol (E0),34,26,Medium,Karnataka,19.59,19.86
VH40607,DR40607,Maruti Suzuki Eeco,2013,799,Manual,120570,1127,23.18,27.2,31,69,Calm,39,102.88,Petrol (E0),12,25,Low,Chhattisgarh,23.18,22
VH40608,DR40608,Hyundai Exter,2022,1451,Manual,38384,5829,18.82,48.4,34,66,Moderate,74,101.11,E10 Blend,63,28,High,Uttar Pradesh,18.2,18.8
VH40609,DR40609,Maruti Suzuki Baleno,2023,1498,Manual,30818,422,16.35,25.2,100,0,Aggressive,38,111.95,Petrol (E0),55,39,Low,Maharashtra,15.43,15.2
VH40610,DR40610,Tata Tiago,2013,1197,Automatic,123967,812,17.63,12.9,43,57,Moderate,65,102.32,E10 Blend,17,29,Low,Uttar Pradesh,17.63,17.6
VH40611,DR40611,Hyundai Verna,2015,1199,Manual,107196,9500,18.8,44.7,58,42,Moderate,47,99.57,Petrol (E0),35,21,Low,Delhi,18.13,17.1
VH40612,DR40612,Maruti Suzuki Dzire,2020,1248,Manual,62496,651,20.08,39,32,68,Moderate,64,101.38,E10 Blend,9,30,High,Uttar Pradesh,20.08,20.08
VH40613,DR40613,Kia Sonet,2013,1197,Manual,124644,4360,19.72,27.8,47,53,Calm,37,107.53,Petrol (E0),44,22,Medium,Maharashtra,19.72,19.2
VH40614,DR40614,Hyundai Grand i10 Nios,2023,1000,Manual,37312,848,23.67,31.8,55,45,Calm,62,116.75,Petrol (E0),59,22,Medium,Madhya Pradesh,22.98,22
VH40615,DR40615,Mahindra Thar,2014,2694,Manual,107855,5145,12.03,30.7,27,73,Aggressive,58,114.97,Petrol (E0),27,19,Low,Rajasthan,12.03,11.7
VH40616,DR40616,Tata Nexon,2013,1451,Automatic,124902,9500,15.15,27.8,51,49,Moderate,53,113.9,Petrol (E0),68,26,Medium,Telangana,13.97,13.7
VH40617,DR40617,Maruti Suzuki Celerio,2025,999,Automatic,5507,1033,21.29,20,91,9,Calm,56,118.53,E10 Blend,36,15,Medium,Madhya Pradesh,21.01,20.2
VH40618,DR40618,Volkswagen Virtus,2021,1248,Manual,43620,5074,22.73,29.4,37,63,Moderate,52,101.88,E10 Blend,23,27,Low,Punjab,21.99,21.8
VH40619,DR40619,Renault Kiger,2018,1197,Manual,83122,9500,14.91,24.1,65,35,Aggressive,78,109.11,E10 Blend,60,29,Medium,Tamil Nadu,14.91,14.9
VH40620,DR40620,Hyundai Santro,2024,799,Manual,18865,4310,22.75,38.3,57,43,Calm,64,103.66,E10 Blend,94,23,High,Uttar Pradesh,21.26,20.5
VH40621,DR40621,Tata Punch,2012,1000,Manual,128554,4692,14.7,54.4,42,58,Aggressive,82,111.14,Petrol (E0),72,28,High,Rajasthan,13.44,13.4
VH40622,DR40622,Maruti Suzuki Dzire,2019,1197,Manual,62394,3754,17.9,31.6,70,30,Moderate,94,107.54,E10 Blend,63,35,Medium,Bihar,17.53,16.6
VH40623,DR40623,Maruti Suzuki WagonR,2017,999,Manual,85496,3427,21.06,36.7,46,54,Moderate,66,98.44,E10 Blend,35,8,Low,Uttar Pradesh,20.17,20.1
VH40624,DR40624,Maruti Suzuki Alto K10,2015,999,Manual,107027,9173,19.76,17.4,56,44,Calm,53,106.24,E10 Blend,70,26,High,Bihar,18.84,18
